client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
30984,,,0,0,0,2022-05-12
30985,,,0,0,0,2022-05-10
30986,,,0,0,0,2022-05-24
30987,,,1,0,0,2022-05-04
30988,,,1,0,0,2022-05-04
30989,,,2,0,0,2022-05-05
30990,,,1,0,0,2022-05-27
30991,,,1,0,0,2022-05-17
30992,,,1,0,0,2022-05-08
30993,,,0,0,1,2022-05-01
30994,,,0,0,1,2022-05-25
30995,,,0,0,0,2022-05-21
30996,,,1,0,0,2022-05-19
30997,,,0,0,0,2022-05-18
30998,,,0,0,0,2022-05-10
30999,,,1,0,0,2022-05-04
31000,,,1,0,0,2022-05-13
31001,,,1,0,0,2022-05-16
31002,,,0,0,0,2022-05-20
31003,,,0,0,0,2022-05-30
31004,,,0,0,0,2022-05-16
31005,,,1,0,0,2022-05-12
31006,,,1,0,0,2022-05-11
31007,,,0,0,0,2022-05-30
31008,,,0,0,0,2022-05-30
31009,,,0,0,0,2022-05-23
31010,,,0,0,0,2022-05-17
31011,,,0,0,0,2022-05-04
31012,,,0,0,1,2022-05-23
31013,,,0,0,0,2022-05-02
31014,,,0,0,1,2022-05-16
31015,,,0,0,0,2022-05-10
31016,,,0,0,0,2022-05-30
31017,,,0,0,0,2022-05-05
31018,,,0,0,0,2022-05-23
31019,,,0,0,0,2022-05-16
31020,,,0,0,0,2022-05-06
31021,,,0,0,0,2022-05-07
31022,,,0,0,0,2022-05-14
31023,,,0,0,0,2022-05-15
31024,,,0,0,0,2022-05-01
31025,,,0,0,0,2022-05-13
31026,,,0,0,0,2022-05-30
31027,,,0,0,0,2022-05-14
31028,,,0,0,0,2022-05-03
31029,,,0,0,0,2022-05-25
31030,,,1,0,0,2022-05-13
31031,,,1,1,0,2022-05-16
31032,,,0,0,0,2022-05-15
31033,,,1,0,0,2022-05-03
31034,,,1,0,0,2022-05-11
31035,,,0,0,0,2022-05-17
31036,,,2,0,0,2022-05-21
31037,,,0,0,0,2022-05-06
31038,,,0,0,0,2022-05-08
31039,,,0,0,0,2022-05-18
31040,,,0,0,0,2022-05-20
31041,,,1,0,0,2022-05-01
31042,,,1,0,0,2022-05-28
31043,,,0,0,0,2022-05-22
31044,,,0,0,0,2022-05-26
31045,,,1,0,0,2022-05-02
31046,,,1,0,0,2022-05-27
31047,,,1,0,0,2022-05-20
31048,,,0,0,0,2022-05-29
31049,,,0,0,0,2022-05-06
31050,,,0,0,0,2022-05-13
31051,,,2,0,0,2022-05-27
31052,,,0,0,0,2022-05-21
31053,,,0,0,0,2022-05-22
31054,,,1,0,1,2022-05-02
31055,,,0,0,0,2022-05-24
31056,,,0,0,0,2022-05-25
31057,,,0,0,0,2022-05-19
31058,,,1,0,0,2022-05-27
31059,,,0,0,0,2022-05-31
31060,,,0,0,0,2022-05-06
31061,,,1,0,0,2022-05-13
31062,,,0,0,0,2022-05-21
31063,,,0,0,0,2022-05-04
31064,,,1,0,0,2022-05-04
31065,,,0,0,0,2022-05-14
31066,,,1,0,0,2022-05-07
31067,,,0,0,0,2022-05-14
31068,,,0,0,0,2022-05-06
31069,,,0,0,0,2022-05-08
31070,,,0,0,0,2022-05-27
31071,,,1,0,0,2022-05-21
31072,,,0,0,0,2022-05-04
31073,,,1,1,1,2022-05-04
31074,,,0,0,0,2022-05-04
31075,,,1,0,0,2022-05-12
31076,,,1,0,0,2022-05-02
31077,,,0,0,0,2022-05-05
31078,,,1,0,0,2022-05-27
31079,,,0,0,0,2022-05-08
31080,,,1,1,0,2022-05-11
31081,,,1,0,0,2022-05-31
31082,,,0,0,0,2022-05-16
31083,,,0,0,0,2022-05-16
31084,,,0,0,0,2022-05-31
31085,,,0,0,0,2022-05-04
31086,,,0,0,0,2022-05-15
31087,,,0,0,0,2022-05-21
31088,,,0,0,0,2022-05-19
31089,,,1,1,1,2022-05-04
31090,,,0,0,1,2022-05-17
31091,,,1,0,0,2022-05-03
31092,,,2,0,0,2022-05-21
31093,,,0,0,0,2022-05-07
31094,,,1,0,0,2022-05-14
31095,,,0,0,0,2022-05-14
31096,,,0,0,0,2022-05-08
31097,,,0,0,0,2022-05-12
31098,,,1,0,0,2022-05-28
31099,,,0,0,0,2022-05-08
31100,,,1,0,0,2022-05-20
31101,,,1,0,0,2022-05-03
31102,,,0,0,0,2022-05-24
31103,,,0,0,1,2022-05-26
31104,,,1,0,0,2022-05-31
31105,,,0,0,0,2022-05-27
31106,,,0,0,0,2022-05-29
31107,,,1,0,0,2022-05-18
31108,,,0,0,0,2022-05-08
31109,,,0,0,0,2022-05-11
31110,,,0,0,0,2022-05-25
31111,,,1,0,0,2022-05-21
31112,,,0,0,0,2022-05-13
31113,,,1,0,0,2022-05-26
31114,,,0,0,0,2022-05-03
31115,,,0,0,0,2022-05-02
31116,,,0,0,0,2022-05-06
31117,,,0,0,0,2022-05-13
31118,,,0,0,0,2022-05-25
31119,,,0,0,1,2022-05-01
31120,,,1,0,0,2022-05-15
31121,,,0,0,0,2022-05-03
31122,,,1,0,1,2022-05-11
31123,,,0,0,0,2022-05-13
31124,,,0,0,0,2022-05-04
31125,,,0,0,0,2022-05-21
31126,,,1,0,0,2022-05-05
31127,,,1,0,0,2022-05-13
31128,,,0,0,0,2022-05-08
31129,,,0,0,0,2022-05-08
31130,,,0,0,0,2022-05-25
31131,,,0,0,0,2022-05-04
31132,,,0,0,0,2022-05-23
31133,,,0,0,0,2022-05-25
31134,,,1,0,0,2022-05-09
31135,,,1,0,0,2022-05-04
31136,,,1,0,0,2022-05-03
31137,,,0,0,0,2022-05-03
31138,,,0,0,0,2022-05-11
31139,,,0,0,0,2022-05-28
31140,,,0,0,1,2022-05-19
31141,,,0,0,0,2022-05-16
31142,,,0,0,0,2022-05-06
31143,,,1,0,0,2022-05-10
31144,,,1,0,0,2022-05-21
31145,,,1,0,0,2022-05-29
31146,,,1,0,0,2022-05-25
31147,,,1,0,0,2022-05-31
31148,,,1,0,0,2022-05-28
31149,,,1,0,0,2022-05-10
31150,,,0,0,0,2022-05-22
31151,,,1,0,0,2022-05-03
31152,,,1,0,0,2022-05-12
31153,,,0,0,0,2022-05-20
31154,,,2,0,0,2022-05-06
31155,,,0,0,0,2022-05-05
31156,,,0,0,0,2022-05-21
31157,,,0,0,0,2022-05-18
31158,,,0,0,0,2022-05-05
31159,,,0,0,0,2022-05-25
31160,,,1,0,0,2022-05-06
31161,,,0,0,0,2022-05-08
31162,,,0,0,0,2022-05-04
31163,,,0,0,0,2022-05-24
31164,,,0,0,1,2022-05-30
31165,,,1,0,0,2022-05-15
31166,,,0,0,1,2022-05-01
31167,,,0,0,0,2022-05-01
31168,,,0,0,0,2022-05-24
31169,,,1,0,0,2022-05-03
31170,,,0,0,0,2022-05-16
31171,,,1,0,0,2022-05-12
31172,,,1,0,0,2022-05-05
31173,,,1,0,0,2022-05-20
31174,,,0,0,0,2022-05-26
31175,,,0,0,0,2022-05-25
31176,,,0,0,0,2022-05-23
31177,,,1,1,0,2022-05-28
31178,,,0,0,0,2022-05-18
31179,,,0,0,0,2022-05-05
31180,,,0,0,0,2022-05-22
31181,,,0,0,1,2022-05-29
31182,,,0,0,0,2022-05-27
31183,,,1,0,1,2022-05-18
31184,,,0,0,0,2022-05-15
31185,,,0,0,0,2022-05-21
31186,,,1,0,0,2022-05-20
31187,,,1,0,0,2022-05-18
31188,,,1,0,0,2022-05-01
31189,,,0,0,0,2022-05-16
31190,,,0,0,0,2022-05-08
31191,,,0,0,0,2022-05-31
31192,,,0,0,0,2022-05-20
31193,,,1,0,0,2022-05-09
31194,,,0,0,0,2022-05-18
31195,,,0,0,0,2022-05-21
31196,,,0,0,0,2022-05-08
31197,,,0,0,0,2022-05-03
31198,,,0,0,0,2022-05-11
31199,,,0,0,0,2022-05-06
31200,,,0,0,0,2022-05-21
31201,,,1,0,0,2022-05-06
31202,,,0,0,0,2022-05-08
31203,,,0,0,0,2022-05-17
31204,,,0,0,0,2022-05-29
31205,,,1,0,0,2022-05-21
31206,,,0,0,0,2022-05-18
31207,,,0,0,0,2022-05-31
31208,,,1,0,0,2022-05-14
31209,,,1,0,0,2022-05-27
31210,,,0,0,0,2022-05-19
31211,,,0,0,0,2022-05-05
31212,,,1,0,0,2022-05-18
31213,,,0,0,0,2022-05-06
31214,,,0,0,0,2022-05-16
31215,,,1,0,0,2022-05-14
31216,,,0,0,0,2022-05-12
31217,,,0,0,0,2022-05-13
31218,,,0,0,0,2022-05-06
31219,,,0,0,0,2022-05-10
31220,,,0,0,0,2022-05-14
31221,,,0,0,0,2022-05-31
31222,,,0,0,0,2022-05-17
31223,,,1,0,0,2022-05-29
31224,,,1,0,0,2022-05-09
31225,,,1,0,0,2022-05-01
31226,,,1,0,0,2022-05-05
31227,,,0,0,0,2022-05-21
31228,,,1,0,0,2022-05-12
31229,,,0,0,0,2022-05-08
31230,,,0,0,0,2022-05-26
31231,,,0,0,0,2022-05-08
31232,,,0,0,0,2022-05-13
31233,,,1,0,0,2022-05-21
31234,,,0,0,0,2022-05-03
31235,,,0,0,0,2022-05-27
31236,,,0,0,0,2022-05-16
31237,,,1,0,0,2022-05-19
31238,,,0,0,0,2022-05-23
31239,,,1,0,0,2022-05-30
31240,,,0,0,0,2022-05-24
31241,,,1,1,0,2022-05-13
31242,,,1,0,1,2022-05-31
31243,,,0,0,0,2022-05-29
31244,,,0,0,0,2022-05-07
31245,,,0,0,0,2022-05-15
31246,,,0,0,0,2022-05-27
31247,,,0,0,1,2022-05-09
31248,,,0,0,0,2022-05-06
31249,,,1,0,0,2022-05-13
31250,,,0,0,0,2022-05-09
31251,,,0,0,0,2022-05-12
31252,,,1,1,0,2022-05-04
31253,,,0,0,0,2022-05-01
31254,,,0,0,0,2022-05-25
31255,,,0,0,0,2022-05-19
31256,,,0,0,0,2022-05-19
31257,,,0,0,0,2022-05-11
31258,,,1,0,0,2022-05-05
31259,,,0,0,1,2022-05-15
31260,,,0,0,0,2022-05-29
31261,,,0,0,0,2022-05-08
31262,,,1,0,0,2022-05-15
31263,,,1,0,0,2022-05-01
31264,,,0,0,0,2022-05-18
31265,,,1,0,0,2022-05-01
31266,,,1,0,0,2022-05-04
31267,,,0,0,0,2022-05-15
31268,,,0,0,0,2022-05-09
31269,,,1,0,0,2022-05-23
31270,,,0,0,0,2022-05-04
31271,,,1,0,0,2022-05-27
31272,,,0,0,0,2022-05-10
31273,,,0,0,0,2022-05-22
31274,,,1,1,1,2022-05-07
31275,,,1,0,0,2022-05-30
31276,,,0,0,0,2022-05-13
31277,,,0,0,0,2022-05-12
31278,,,0,0,0,2022-05-24
31279,,,0,0,0,2022-05-22
31280,,,0,0,0,2022-05-21
31281,,,0,0,0,2022-05-31
31282,,,0,0,0,2022-05-21
31283,,,1,0,0,2022-05-07
31284,,,0,0,0,2022-05-30
31285,,,0,0,0,2022-05-25
31286,,,0,0,0,2022-05-27
31287,,,0,0,0,2022-05-28
31288,,,0,0,0,2022-05-13
31289,,,1,0,0,2022-05-24
31290,,,0,0,0,2022-05-06
31291,,,0,0,0,2022-05-28
31292,,,0,0,0,2022-05-04
31293,,,1,0,1,2022-05-17
31294,,,0,0,0,2022-05-31
31295,,,0,0,0,2022-05-07
31296,,,0,0,0,2022-05-24
31297,,,0,0,0,2022-05-17
31298,,,1,0,0,2022-05-10
31299,,,0,0,0,2022-05-23
31300,,,0,0,0,2022-05-30
31301,,,0,0,0,2022-05-24
31302,,,0,0,0,2022-05-11
31303,,,1,0,0,2022-05-25
31304,,,0,0,0,2022-05-09
31305,,,0,0,0,2022-05-13
31306,,,0,0,0,2022-05-03
31307,,,1,0,0,2022-05-12
31308,,,2,0,1,2022-05-01
31309,,,0,0,0,2022-05-29
31310,,,1,0,0,2022-05-01
31311,,,0,0,0,2022-05-15
31312,,,0,0,0,2022-05-25
31313,,,0,0,0,2022-05-20
31314,,,0,0,0,2022-05-04
31315,,,0,0,0,2022-05-16
31316,,,1,0,0,2022-05-03
31317,,,0,0,0,2022-05-04
31318,,,0,0,0,2022-05-17
31319,,,0,0,0,2022-05-06
31320,,,1,0,0,2022-05-14
31321,,,2,0,0,2022-05-17
31322,,,1,0,0,2022-05-25
31323,,,1,0,1,2022-05-18
31324,,,1,0,0,2022-05-27
31325,,,0,0,0,2022-05-27
31326,,,0,0,0,2022-05-12
31327,,,0,0,0,2022-05-01
31328,,,0,0,0,2022-05-11
31329,,,0,0,0,2022-05-21
31330,,,0,0,0,2022-05-04
31331,,,1,0,0,2022-05-04
31332,,,2,0,0,2022-05-27
31333,,,0,0,1,2022-05-01
31334,,,0,0,0,2022-05-05
31335,,,0,0,0,2022-05-05
31336,,,1,0,0,2022-05-31
31337,,,0,0,0,2022-05-22
31338,,,0,0,0,2022-05-26
31339,,,0,0,0,2022-05-13
31340,,,0,0,0,2022-05-19
31341,,,1,1,0,2022-05-29
31342,,,0,0,0,2022-05-22
31343,,,1,0,0,2022-05-05
31344,,,1,0,0,2022-05-11
31345,,,0,0,0,2022-05-10
31346,,,1,0,0,2022-05-10
31347,,,0,0,0,2022-05-25
31348,,,1,0,0,2022-05-07
31349,,,0,0,0,2022-05-18
31350,,,1,1,0,2022-05-22
31351,,,1,0,0,2022-05-20
31352,,,1,0,0,2022-05-16
31353,,,1,0,0,2022-05-17
31354,,,1,0,0,2022-05-18
31355,,,0,0,0,2022-05-25
31356,,,1,0,0,2022-05-08
31357,,,0,0,0,2022-05-03
31358,,,0,0,0,2022-05-07
31359,,,0,0,0,2022-05-25
31360,,,0,0,0,2022-05-16
31361,,,0,0,0,2022-05-19
31362,,,1,0,0,2022-05-01
31363,,,0,0,0,2022-05-05
31364,,,0,0,0,2022-05-19
31365,,,0,0,1,2022-05-10
31366,,,0,0,0,2022-05-14
31367,,,1,0,0,2022-05-01
31368,,,0,0,1,2022-05-27
31369,,,1,0,0,2022-05-14
31370,,,0,0,0,2022-05-07
31371,,,1,0,0,2022-05-20
31372,,,1,0,0,2022-05-09
31373,,,1,0,0,2022-05-28
31374,,,1,0,0,2022-05-21
31375,,,0,0,0,2022-05-18
31376,,,0,0,0,2022-05-08
31377,,,0,0,0,2022-05-22
31378,,,0,0,0,2022-05-15
31379,,,2,0,0,2022-05-21
31380,,,0,0,0,2022-05-24
31381,,,1,0,0,2022-05-27
31382,,,0,0,0,2022-05-17
31383,,,0,0,0,2022-05-29
31384,,,0,0,0,2022-05-08
31385,,,0,0,0,2022-05-11
31386,,,1,0,0,2022-05-24
31387,,,0,0,0,2022-05-31
31388,,,0,0,0,2022-05-25
31389,,,0,0,0,2022-05-16
31390,,,1,0,0,2022-05-03
31391,,,0,0,0,2022-05-07
31392,,,1,0,0,2022-05-25
31393,,,1,0,0,2022-05-02
31394,,,1,0,0,2022-05-17
31395,,,0,0,0,2022-05-31
31396,,,0,0,0,2022-05-15
31397,,,0,0,0,2022-05-24
31398,,,0,0,0,2022-05-07
31399,,,0,0,0,2022-05-18
31400,,,1,0,0,2022-05-18
31401,,,0,0,1,2022-05-06
31402,,,2,0,0,2022-05-05
31403,,,0,0,0,2022-05-28
31404,,,1,0,0,2022-05-31
31405,,,0,0,1,2022-05-17
31406,,,0,0,0,2022-05-15
31407,,,0,0,0,2022-05-23
31408,,,0,0,1,2022-05-16
31409,,,0,0,0,2022-05-21
31410,,,1,0,0,2022-05-15
31411,,,1,0,0,2022-05-06
31412,,,1,0,0,2022-05-30
31413,,,0,0,0,2022-05-31
31414,,,1,0,0,2022-05-13
31415,,,0,0,0,2022-05-11
31416,,,1,0,0,2022-05-26
31417,,,1,0,0,2022-05-31
31418,,,0,0,0,2022-05-09
31419,,,1,0,0,2022-05-11
31420,,,0,0,0,2022-05-19
31421,,,0,0,0,2022-05-27
31422,,,0,0,0,2022-05-08
31423,,,1,0,0,2022-05-12
31424,,,1,0,0,2022-05-04
31425,,,0,0,0,2022-05-20
31426,,,0,0,0,2022-05-21
31427,,,0,0,0,2022-05-21
31428,,,1,0,0,2022-05-27
31429,,,0,0,0,2022-05-27
31430,,,1,0,0,2022-05-07
31431,,,0,0,0,2022-05-02
31432,,,0,0,0,2022-05-20
31433,,,0,0,0,2022-05-15
31434,,,0,0,0,2022-05-17
31435,,,0,0,0,2022-05-08
31436,,,1,0,0,2022-05-05
31437,,,1,0,1,2022-05-31
31438,,,1,0,0,2022-05-17
31439,,,1,0,0,2022-05-22
31440,,,2,0,0,2022-05-05
31441,,,0,0,0,2022-05-17
31442,,,0,0,0,2022-05-27
31443,,,0,0,0,2022-05-02
31444,,,0,0,0,2022-05-23
31445,,,0,0,0,2022-05-09
31446,,,0,0,0,2022-05-11
31447,,,0,0,0,2022-05-05
31448,,,1,0,0,2022-05-31
31449,,,1,0,0,2022-05-16
31450,,,1,0,0,2022-05-09
31451,,,1,0,0,2022-05-22
31452,,,1,0,0,2022-05-10
31453,,,1,0,0,2022-05-22
31454,,,0,0,0,2022-05-26
31455,,,0,0,0,2022-05-07
31456,,,0,0,0,2022-05-12
31457,,,0,0,0,2022-05-30
31458,,,0,0,0,2022-05-10
31459,,,0,0,0,2022-05-07
31460,,,0,0,0,2022-05-04
31461,,,1,0,0,2022-05-24
31462,,,2,0,0,2022-05-12
31463,,,1,0,0,2022-05-24
31464,,,0,0,1,2022-05-27
31465,,,1,0,0,2022-05-29
31466,,,0,0,0,2022-05-30
31467,,,1,0,0,2022-05-17
31468,,,1,0,1,2022-05-25
31469,,,0,0,0,2022-05-22
31470,,,0,0,0,2022-05-04
31471,,,2,0,0,2022-05-25
31472,,,1,0,0,2022-05-09
31473,,,0,0,0,2022-05-20
31474,,,0,0,0,2022-05-29
31475,,,0,0,0,2022-05-26
31476,,,0,0,0,2022-05-21
31477,,,1,0,0,2022-05-22
31478,,,0,0,0,2022-05-13
31479,,,0,0,0,2022-05-07
31480,,,2,0,0,2022-05-13
31481,,,1,0,0,2022-05-18
31482,,,0,0,0,2022-05-26
31483,,,2,0,0,2022-05-06
31484,,,0,0,0,2022-05-26
31485,,,1,1,0,2022-05-06
31486,,,0,0,0,2022-05-14
31487,,,0,0,0,2022-05-23
31488,,,1,0,0,2022-05-09
31489,,,0,0,0,2022-05-14
31490,,,1,0,0,2022-05-12
31491,,,1,0,0,2022-05-23
31492,,,1,0,0,2022-05-13
31493,,,0,0,0,2022-05-29
31494,,,1,0,0,2022-05-19
31495,,,0,0,0,2022-05-26
31496,,,0,0,0,2022-05-29
31497,,,0,0,0,2022-05-17
31498,,,0,0,0,2022-05-10
31499,,,0,0,0,2022-05-23
31500,,,0,0,0,2022-05-25
31501,,,0,0,0,2022-05-22
31502,,,0,0,0,2022-05-03
31503,,,0,0,0,2022-05-17
31504,,,1,0,1,2022-05-31
31505,,,0,0,0,2022-05-11
31506,,,1,0,0,2022-05-14
31507,,,1,0,0,2022-05-21
31508,,,0,0,0,2022-05-08
31509,,,1,0,0,2022-05-08
31510,,,0,0,1,2022-05-28
31511,,,0,0,1,2022-05-24
31512,,,1,0,0,2022-05-28
31513,,,0,0,0,2022-05-10
31514,,,0,0,0,2022-05-31
31515,,,0,0,0,2022-05-09
31516,,,0,0,0,2022-05-17
31517,,,1,0,0,2022-05-21
31518,,,0,0,0,2022-05-01
31519,,,0,0,0,2022-05-12
31520,,,1,0,0,2022-05-06
31521,,,0,0,0,2022-05-16
31522,,,0,0,1,2022-05-21
31523,,,1,0,0,2022-05-30
31524,,,0,0,0,2022-05-13
31525,,,0,0,0,2022-05-26
31526,,,0,0,0,2022-05-16
31527,,,1,0,0,2022-05-02
31528,,,0,0,0,2022-05-29
31529,,,0,0,0,2022-05-02
31530,,,0,0,0,2022-05-14
31531,,,0,0,0,2022-05-28
31532,,,0,0,0,2022-05-07
31533,,,0,0,0,2022-05-05
31534,,,0,0,0,2022-05-09
31535,,,0,0,0,2022-05-08
31536,,,0,0,0,2022-05-11
31537,,,0,0,0,2022-05-16
31538,,,0,0,0,2022-05-12
31539,,,0,0,0,2022-05-03
31540,,,0,0,0,2022-05-08
31541,,,1,0,0,2022-05-07
31542,,,1,0,0,2022-05-18
31543,,,0,0,0,2022-05-02
31544,,,0,0,0,2022-05-21
31545,,,1,0,0,2022-05-26
31546,,,0,0,0,2022-05-18
31547,,,0,0,0,2022-05-27
31548,,,1,0,0,2022-05-18
31549,,,0,0,0,2022-05-31
31550,,,1,0,0,2022-05-08
31551,,,0,0,0,2022-05-15
31552,,,0,0,0,2022-05-12
31553,,,0,0,0,2022-05-26
31554,,,0,0,0,2022-05-18
31555,,,0,0,0,2022-05-02
31556,,,2,0,0,2022-05-07
31557,,,0,0,0,2022-05-09
31558,,,1,0,0,2022-05-29
31559,,,0,0,1,2022-05-26
31560,,,0,0,0,2022-05-27
31561,,,0,0,0,2022-05-08
31562,,,0,0,0,2022-05-09
31563,,,1,0,0,2022-05-10
31564,,,0,0,0,2022-05-21
31565,,,1,0,0,2022-05-16
31566,,,0,0,0,2022-05-23
31567,,,0,0,0,2022-05-20
31568,,,0,0,0,2022-05-20
31569,,,1,0,0,2022-05-07
31570,,,1,0,0,2022-05-26
31571,,,0,0,0,2022-05-21
31572,,,0,0,0,2022-05-01
31573,,,0,0,0,2022-05-27
31574,,,0,0,0,2022-05-28
31575,,,0,0,0,2022-05-02
31576,,,0,0,0,2022-05-19
31577,,,1,0,0,2022-05-17
31578,,,0,0,0,2022-05-03
31579,,,0,0,0,2022-05-12
31580,,,0,0,0,2022-05-19
31581,,,0,0,0,2022-05-10
31582,,,1,0,0,2022-05-31
31583,,,0,0,0,2022-05-24
31584,,,0,0,0,2022-05-06
31585,,,1,0,0,2022-05-04
31586,,,0,0,0,2022-05-12
31587,,,0,0,0,2022-05-27
31588,,,1,0,0,2022-05-05
31589,,,1,0,0,2022-05-01
31590,,,0,0,0,2022-05-22
31591,,,1,1,1,2022-05-08
31592,,,0,0,0,2022-05-28
31593,,,0,0,0,2022-05-24
31594,,,1,0,0,2022-05-14
31595,,,1,0,0,2022-05-18
31596,,,1,0,0,2022-05-24
31597,,,0,0,0,2022-05-12
31598,,,0,0,0,2022-05-27
31599,,,0,0,0,2022-05-17
31600,,,0,0,0,2022-05-22
31601,,,0,0,0,2022-05-19
31602,,,0,0,0,2022-05-27
31603,,,0,0,0,2022-05-11
31604,,,0,0,0,2022-05-24
31605,,,0,0,0,2022-05-16
31606,,,1,1,0,2022-05-01
31607,,,0,0,0,2022-05-17
31608,,,0,0,0,2022-05-27
31609,,,0,0,0,2022-05-01
31610,,,0,0,0,2022-05-18
31611,,,0,0,0,2022-05-06
31612,,,1,0,0,2022-05-25
31613,,,0,0,0,2022-05-13
31614,,,0,0,0,2022-05-14
31615,,,1,0,0,2022-05-10
31616,,,0,0,0,2022-05-11
31617,,,0,0,0,2022-05-31
31618,,,0,0,0,2022-05-03
31619,,,0,0,0,2022-05-17
31620,,,1,0,0,2022-05-14
31621,,,1,0,0,2022-05-08
31622,,,0,0,0,2022-05-30
31623,,,1,0,0,2022-05-23
31624,,,1,0,0,2022-05-17
31625,,,0,0,0,2022-05-28
31626,,,0,0,0,2022-05-01
31627,,,1,0,0,2022-05-09
31628,,,0,0,0,2022-05-17
31629,,,0,0,0,2022-05-19
31630,,,0,0,0,2022-05-07
31631,,,1,0,0,2022-05-07
31632,,,0,0,0,2022-05-08
31633,,,0,0,0,2022-05-02
31634,,,0,0,0,2022-05-22
31635,,,0,0,0,2022-05-14
31636,,,0,0,0,2022-05-19
31637,,,0,0,0,2022-05-05
31638,,,0,0,0,2022-05-18
31639,,,1,0,0,2022-05-14
31640,,,1,0,0,2022-05-18
31641,,,1,0,0,2022-05-19
31642,,,1,0,0,2022-05-03
31643,,,1,0,0,2022-05-06
31644,,,1,0,0,2022-05-13
31645,,,0,0,0,2022-05-18
31646,,,0,0,0,2022-05-15
31647,,,2,0,0,2022-05-04
31648,,,0,0,0,2022-05-05
31649,,,0,0,1,2022-05-01
31650,,,1,0,0,2022-05-03
31651,,,1,0,0,2022-05-29
31652,,,1,0,0,2022-05-24
31653,,,0,0,1,2022-05-16
31654,,,0,0,0,2022-05-12
31655,,,0,0,0,2022-05-03
31656,,,2,0,0,2022-05-10
31657,,,0,0,0,2022-05-25
31658,,,1,0,1,2022-05-29
31659,,,0,0,1,2022-05-19
31660,,,1,0,0,2022-05-04
31661,,,0,0,0,2022-05-13
31662,,,0,0,0,2022-05-26
31663,,,0,0,0,2022-05-24
31664,,,1,0,0,2022-05-18
31665,,,0,0,0,2022-05-07
31666,,,1,1,1,2022-05-01
31667,,,0,0,0,2022-05-07
31668,,,0,0,0,2022-05-14
31669,,,1,0,0,2022-05-12
31670,,,2,1,0,2022-05-07
31671,,,0,0,0,2022-05-09
31672,,,1,0,0,2022-05-22
31673,,,0,0,0,2022-05-22
31674,,,0,0,0,2022-05-11
31675,,,0,0,0,2022-05-26
31676,,,0,0,0,2022-05-24
31677,,,0,0,0,2022-05-02
31678,,,0,0,0,2022-05-17
31679,,,0,0,0,2022-05-29
31680,,,1,0,0,2022-05-26
31681,,,1,0,0,2022-05-26
31682,,,0,0,0,2022-05-03
31683,,,1,0,0,2022-05-04
31684,,,0,0,0,2022-05-15
31685,,,0,0,0,2022-05-20
31686,,,1,0,0,2022-05-26
31687,,,0,0,0,2022-05-06
31688,,,0,0,0,2022-05-09
31689,,,0,0,0,2022-05-01
31690,,,1,0,0,2022-05-20
31691,,,0,0,0,2022-05-02
31692,,,1,0,0,2022-05-08
31693,,,0,0,0,2022-05-24
31694,,,1,0,0,2022-05-26
31695,,,0,0,0,2022-05-22
31696,,,0,0,0,2022-05-14
31697,,,0,0,0,2022-05-16
31698,,,0,0,0,2022-05-17
31699,,,1,0,0,2022-05-10
31700,,,0,0,0,2022-05-06
31701,,,1,0,1,2022-05-11
31702,,,0,0,0,2022-05-14
31703,,,0,0,1,2022-05-20
31704,,,0,0,0,2022-05-23
31705,,,1,0,0,2022-05-29
31706,,,0,0,1,2022-05-30
31707,,,0,0,0,2022-05-27
31708,,,1,0,0,2022-05-24
31709,,,0,0,0,2022-05-27
31710,,,0,0,0,2022-05-26
31711,,,0,0,0,2022-05-17
31712,,,0,0,1,2022-05-05
31713,,,0,0,0,2022-05-02
31714,,,1,0,0,2022-05-08
31715,,,0,0,0,2022-05-28
31716,,,0,0,0,2022-05-06
31717,,,0,0,0,2022-05-31
31718,,,0,0,0,2022-05-16
31719,,,1,0,0,2022-05-16
31720,,,0,0,0,2022-05-18
31721,,,0,0,0,2022-05-19
31722,,,0,0,0,2022-05-30
31723,,,1,0,0,2022-05-06
31724,,,0,0,0,2022-05-31
31725,,,0,0,0,2022-05-27
31726,,,2,0,0,2022-05-28
31727,,,0,0,0,2022-05-07
31728,,,0,0,0,2022-05-06
31729,,,0,0,0,2022-05-23
31730,,,1,0,0,2022-05-28
31731,,,0,0,0,2022-05-04
31732,,,0,0,0,2022-05-30
31733,,,0,0,0,2022-05-22
31734,,,1,0,0,2022-05-25
31735,,,0,0,0,2022-05-22
31736,,,0,0,0,2022-05-21
31737,,,0,0,0,2022-05-04
31738,,,0,0,0,2022-05-07
31739,,,0,0,0,2022-05-07
31740,,,0,0,0,2022-05-25
31741,,,1,0,0,2022-05-06
31742,,,1,0,0,2022-05-22
31743,,,0,0,0,2022-05-19
31744,,,2,0,0,2022-05-20
31745,,,0,0,0,2022-05-06
31746,,,0,0,0,2022-05-27
31747,,,1,0,0,2022-05-16
31748,,,0,0,0,2022-05-24
31749,,,0,0,0,2022-05-19
31750,,,1,0,0,2022-05-21
31751,,,1,0,0,2022-05-11
31752,,,0,0,0,2022-05-31
31753,,,0,0,0,2022-05-19
31754,,,2,0,0,2022-05-20
31755,,,0,0,1,2022-05-17
31756,,,1,0,0,2022-05-29
31757,,,1,0,0,2022-05-12
31758,,,0,0,0,2022-05-09
